brand,model,complect,type_car,seats,doors,Двигатель,Мощность,Крутящий момент двигателя,Коробка передач,Привод,Разгон до сотни,Максимальная скорость,"Расход топлива (л/100 км)
город / трасса / смешанный",Дорожный просвет,Габариты (длина × ширина × высота),Колёсная база,Объём багажника,Объём багажника максимальный,Объём топливного бака,Масса автомобиля
Volkswagen,Polo Sedan (2010),Trendline 1.6 MT5 (90 hp),Седан класса B,5,4,бензиновый (1598 см³),90 л. с.,155 Н·м,механическая (5 ступеней),передний,11.2 секунды,178 км/ч,7.7 / 4.5 / 5.7,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1163 кг
Volkswagen,Polo Sedan (2010),Select 1.6 MT5 (90 hp),Седан класса B,5,4,бензиновый (1598 см³),90 л. с.,155 Н·м,механическая (5 ступеней),передний,11.2 секунды,178 км/ч,7.7 / 4.5 / 5.7,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1163 кг
Volkswagen,Polo Sedan (2010),Trendline 1.6 MT5,Седан класса B,5,4,бензиновый (1598 см³),110 л. с.,155 Н·м,механическая (5 ступеней),передний,10.4 секунды,191 км/ч,7.8 / 4.6 / 5.8,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1175 кг
Volkswagen,Polo Sedan (2010),Connect 1.6 MT5(90 hp),Седан класса B,5,4,бензиновый (1598 см³),90 л. с.,155 Н·м,механическая (5 ступеней),передний,11.2 секунды,178 км/ч,7.7 / 4.5 / 5.7,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1163 кг
Volkswagen,Polo Sedan (2010),Comfortline 1.6 MT5(90 hp),Седан класса B,5,4,бензиновый (1598 см³),90 л. с.,155 Н·м,механическая (5 ступеней),передний,11.2 секунды,178 км/ч,7.7 / 4.5 / 5.7,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1163 кг
Volkswagen,Polo Sedan (2010),Select 1.6 MT5,Седан класса B,5,4,бензиновый (1598 см³),110 л. с.,155 Н·м,механическая (5 ступеней),передний,10.4 секунды,191 км/ч,7.8 / 4.6 / 5.8,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1175 кг
Volkswagen,Polo Sedan (2010),Connect 1.6 MT5,Седан класса B,5,4,бензиновый (1598 см³),110 л. с.,155 Н·м,механическая (5 ступеней),передний,10.4 секунды,191 км/ч,7.8 / 4.6 / 5.8,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1175 кг
Volkswagen,Polo Sedan (2010),Trendline 1.6 AT,Седан класса B,5,4,бензиновый (1598 см³),110 л. с.,155 Н·м,автоматическая (6 ступеней),передний,11.7 секунды,184 км/ч,7.9 / 4.7 / 5.9,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1208 кг
Volkswagen,Polo Sedan (2010),Comfortline 1.6 MT5,Седан класса B,5,4,бензиновый (1598 см³),110 л. с.,155 Н·м,механическая (5 ступеней),передний,10.4 секунды,191 км/ч,7.8 / 4.6 / 5.8,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1175 кг
Volkswagen,Polo Sedan (2010),Select 1.6 AT,Седан класса B,5,4,бензиновый (1598 см³),110 л. с.,155 Н·м,автоматическая (6 ступеней),передний,11.7 секунды,184 км/ч,7.9 / 4.7 / 5.9,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1208 кг
Volkswagen,Polo Sedan (2010),Connect 1.6 AT6,Седан класса B,5,4,бензиновый (1598 см³),110 л. с.,155 Н·м,автоматическая (6 ступеней),передний,11.7 секунды,184 км/ч,7.9 / 4.7 / 5.9,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1208 кг
Volkswagen,Polo Sedan (2010),Comfortline 1.6 AT6,Седан класса B,5,4,бензиновый (1598 см³),110 л. с.,155 Н·м,автоматическая (6 ступеней),передний,11.7 секунды,184 км/ч,7.9 / 4.7 / 5.9,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1208 кг
Volkswagen,Polo Sedan (2010),Connect 1.4 AT7,Седан класса B,5,4,бензиновый (1395 см³),125 л. с.,200 Н·м,роботизированная (7 ступеней),передний,9 секунды,198 км/ч,7.3 / 4.8 / 5.7,163 мм,4390 × 1699 × 1467,2553 мм,460 л,460 л,55 л,1291 кг
Volkswagen,Teramont,Origin 2.0 AT 220 hp AWD,Большой кроссовер,7,5,бензиновый (1984 см³),220 л. с.,350 Н·м,автоматическая (8 ступеней),полный,8.6 секунды,190 км/ч,12 / 7.9 / 9.4,203 мм,5036 × 1989 × 1769,2979 мм,330 л,1421 л,70 л,2060 кг
Volkswagen,Teramont,Respect 2.0 AT 220 hp AWD,Большой кроссовер,7,5,бензиновый (1984 см³),220 л. с.,350 Н·м,автоматическая (8 ступеней),полный,8.6 секунды,190 км/ч,12 / 7.9 / 9.4,203 мм,5036 × 1989 × 1769,2979 мм,330 л,1421 л,70 л,2060 кг
Volkswagen,Teramont,Respect 3.6 AT 249 hp AWD,Большой кроссовер,7,5,бензиновый (3597 см³),249 л. с.,360 Н·м,автоматическая (8 ступеней),полный,8.9 секунды,190 км/ч,14.4 / 8.4 / 10.6,203 мм,5036 × 1989 × 1769,2979 мм,330 л,1421 л,70 л,2105 кг
Volkswagen,Teramont,Status 2.0 AT 220 hp AWD,Большой кроссовер,7,5,бензиновый (1984 см³),220 л. с.,350 Н·м,автоматическая (8 ступеней),полный,8.6 секунды,190 км/ч,12 / 7.9 / 9.4,203 мм,5036 × 1989 × 1769,2979 мм,330 л,1421 л,70 л,2060 кг
Volkswagen,Teramont,Status 3.6 AT 249 hp AWD,Большой кроссовер,7,5,бензиновый (3597 см³),249 л. с.,360 Н·м,автоматическая (8 ступеней),полный,8.9 секунды,190 км/ч,14.4 / 8.4 / 10.6,203 мм,5036 × 1989 × 1769,2979 мм,330 л,1421 л,70 л,2105 кг
Volkswagen,Teramont,Exclusive 2.0 AT 220 hp AWD,Большой кроссовер,7,5,бензиновый (1984 см³),220 л. с.,350 Н·м,автоматическая (8 ступеней),полный,8.6 секунды,190 км/ч,12 / 7.9 / 9.4,203 мм,5036 × 1989 × 1769,2979 мм,330 л,1421 л,70 л,2060 кг
Volkswagen,Teramont,Exclusive 3.6 AT 249 hp AWD,Большой кроссовер,7,5,бензиновый (3597 см³),249 л. с.,360 Н·м,автоматическая (8 ступеней),полный,8.9 секунды,190 км/ч,14.4 / 8.4 / 10.6,203 мм,5036 × 1989 × 1769,2979 мм,330 л,1421 л,70 л,2105 кг
Volkswagen,Tiguan (2016),GO! 1.4 MT 125 hp,Компактный кроссовер,5,5,бензиновый (1395 см³),125 л. с.,200 Н·м,механическая (6 ступеней),передний,10.5 секунды,190 км/ч,8.3 / 5.4 / 6.5,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1453 кг
Volkswagen,Tiguan (2016),GO! 1.4 AMT 150 hp,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.2 секунды,198 км/ч,8.8 / 5.6 / 6.8,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1499 кг
Volkswagen,Tiguan (2016),Connect 1.4 AMT 150 hp,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.2 секунды,198 км/ч,8.8 / 5.6 / 6.8,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1499 кг
Volkswagen,Tiguan (2016),GO! 1.4 AMT 150 hp AWD,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),полный,9.2 секунды,198 км/ч,8.8 / 5.6 / 6.8,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1576 кг
Volkswagen,Tiguan (2016),Connect 1.4 AMT 150 hp AWD,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),полный,9.2 секунды,198 км/ч,8.8 / 5.6 / 6.8,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1576 кг
Volkswagen,Tiguan (2016),Offroad 1.4 AMT 150 hp AWD,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),полный,9.2 секунды,198 км/ч,8.8 / 5.6 / 6.8,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1576 кг
Volkswagen,Tiguan (2016),Exclusive 1.4 AMT 150 hp AWD,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),полный,9.2 секунды,198 км/ч,8.8 / 5.6 / 6.8,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1576 кг
Volkswagen,Tiguan (2016),Offroad 2.0d AMT 150 hp AWD,Компактный кроссовер,5,5,дизельный (1968 см³),150 л. с.,340 Н·м,роботизированная (7 ступеней),полный,9.3 секунды,200 км/ч,7.6 / 5.1 / 6.1,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1696 кг
Volkswagen,Tiguan (2016),Offroad 2.0 AMT 180 hp AWD,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,7.7 секунды,208 км/ч,10.6 / 6.4 / 8,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1636 кг
Volkswagen,Tiguan (2016),Exclusive 2.0d AMT 150 hp AWD,Компактный кроссовер,5,5,дизельный (1968 см³),150 л. с.,340 Н·м,роботизированная (7 ступеней),полный,9.3 секунды,200 км/ч,7.6 / 5.1 / 6.1,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1696 кг
Volkswagen,Tiguan (2016),Exclusive 2.0 AMT 180 hp AWD,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,7.7 секунды,208 км/ч,10.6 / 6.4 / 8,200 мм,4486 × 1839 × 1673,2677 мм,615 л,1655 л,58 л,1636 кг
Volkswagen,Tiguan,Respect 1.4 MT 125 hp,Компактный кроссовер,5,5,бензиновый (1395 см³),125 л. с.,200 Н·м,механическая (6 ступеней),передний,10.5 секунды,186 км/ч,8.3 / 5.4 / 6.5,191 мм,4509 × 1839 × 1675,2679 мм,615 л,1655 л,58 л,1469 кг
Volkswagen,Tiguan,Respect 1.4 AMT 150 hp,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.3 секунды,195 км/ч,8.8 / 5.6 / 6.8,191 мм,4509 × 1839 × 1675,2679 мм,615 л,1655 л,58 л,1490 кг
Volkswagen,Tiguan,Respect Plus 1.4 AMT 150 hp,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.3 секунды,195 км/ч,8.8 / 5.6 / 6.8,191 мм,4509 × 1839 × 1675,2679 мм,615 л,1655 л,58 л,1490 кг
Volkswagen,Tiguan,Status 1.4 AMT 150 hp,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.3 секунды,195 км/ч,8.8 / 5.6 / 6.8,191 мм,4509 × 1839 × 1675,2679 мм,615 л,1655 л,58 л,1490 кг
Volkswagen,Tiguan,Status Plus 1.4 AMT 150 hp,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.3 секунды,195 км/ч,8.8 / 5.6 / 6.8,191 мм,4509 × 1839 × 1675,2679 мм,615 л,1655 л,58 л,1490 кг
Volkswagen,Tiguan,Status 2.0 AMT 180 hp AWD,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,8.1 секунды,204 км/ч,10.6 / 6.4 / 8,191 мм,4509 × 1839 × 1675,2679 мм,615 л,1655 л,60 л,1642 кг
Volkswagen,Tiguan,Status PLus 2.0 AMT 180 hp AWD,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,8.1 секунды,204 км/ч,10.6 / 6.4 / 8,191 мм,4509 × 1839 × 1675,2679 мм,615 л,1655 л,60 л,1642 кг
Volkswagen,Tiguan,Exclusive 2.0 AMT 180 hp AWD,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,8.1 секунды,204 км/ч,10.6 / 6.4 / 8,191 мм,4509 × 1839 × 1675,2679 мм,615 л,1655 л,60 л,1642 кг
Volkswagen,Tiguan,R-Line 2.0 AMT 180 hp AWD,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,8.1 секунды,204 км/ч,10.6 / 6.4 / 8,191 мм,4509 × 1839 × 1675,2679 мм,615 л,1655 л,60 л,1642 кг
Volkswagen,Tiguan,R-Line 2.0 AMT 220 hp AWD,Компактный кроссовер,5,5,бензиновый (1984 см³),220 л. с.,350 Н·м,роботизированная (7 ступеней),полный,6.8 секунды,217 км/ч,11.2 / 6.7 / 8.4,191 мм,4509 × 1839 × 1675,2679 мм,615 л,1655 л,60 л,1659 кг
Volkswagen,Touareg,Respect TSI 249 hp,Большой внедорожник,5,5,бензиновый (1984 см³),249 л. с.,370 Н·м,автоматическая (8 ступеней),полный,6.8 секунды,225 км/ч,10 / 7.1 / 8.2,200 мм,4878 × 1984 × 1717,2904 мм,810 л,1800 л,75 л,2040 кг
Volkswagen,Touareg,Business TSI 249 hp,Большой внедорожник,5,5,бензиновый (1984 см³),249 л. с.,370 Н·м,автоматическая (8 ступеней),полный,6.8 секунды,225 км/ч,10 / 7.1 / 8.2,200 мм,4878 × 1984 × 1717,2904 мм,810 л,1800 л,75 л,2040 кг
Volkswagen,Touareg,Respect 3.0 V6 TDI 249 hp,Большой внедорожник,5,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.8 секунды,238 км/ч,8.2 / 6.5 / 7.1,200 мм,4878 × 1984 × 1717,2904 мм,810 л,1800 л,75 л,2040 кг
Volkswagen,Touareg,Business 3.0 V6 TDI 249 hp,Большой внедорожник,5,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.8 секунды,238 км/ч,8.2 / 6.5 / 7.1,200 мм,4878 × 1984 × 1717,2904 мм,810 л,1800 л,75 л,2040 кг
